净值日期,单位净值,日增长率
2015-10-28,1.0,0.0
2015-10-30,1.0,0.0
2015-11-06,1.0,0.0
2015-11-13,1.0,0.0
2015-11-20,1.001,0.0
2015-11-27,1.0,0.0
2015-12-04,1.001,0.0
2015-12-11,1.001,0.0
2015-12-18,1.002,0.0
2015-12-25,1.005,0.0
2015-12-31,1.006,0.0
2016-01-08,1.005,0.0
2016-01-15,1.001,0.0
2016-01-22,1.001,0.0
2016-01-25,1.002,0.0999
2016-01-26,0.999,-0.2994
2016-01-27,0.999,0.0
2016-01-28,0.997,-0.2002
2016-01-29,0.998,0.1003
2016-02-01,0.998,0.0
2016-02-02,0.999,0.1002
2016-02-03,0.999,0.0
2016-02-04,1.001,0.2002
2016-02-05,1.001,0.0
2016-02-15,1.001,0.0
2016-02-16,1.002,0.0999
2016-02-17,1.003,0.0998
2016-02-18,1.003,0.0
2016-02-19,1.003,0.0
2016-02-22,1.004,0.0997
2016-02-23,1.004,0.0
2016-02-24,1.004,0.0
2016-02-25,1.001,-0.2988
2016-02-26,1.001,0.0
2016-02-29,0.999,-0.1998
2016-03-01,1.0,0.1001
2016-03-02,1.002,0.2
2016-03-03,1.002,0.0
2016-03-04,1.001,-0.0998
2016-03-07,1.002,0.0999
2016-03-08,1.002,0.0
2016-03-09,1.001,-0.0998
2016-03-10,1.001,0.0
2016-03-11,1.001,0.0
2016-03-14,1.002,0.0999
2016-03-15,1.002,0.0
2016-03-16,1.002,0.0
2016-03-17,1.003,0.0998
2016-03-18,1.004,0.0997
2016-03-21,1.005,0.0996
2016-03-22,1.005,0.0
2016-03-23,1.005,0.0
2016-03-24,1.005,0.0
2016-03-25,1.005,0.0
2016-03-28,1.005,0.0
2016-03-29,1.005,0.0
2016-03-30,1.006,0.0995
2016-03-31,1.006,0.0
2016-04-01,1.006,0.0
2016-04-05,1.008,0.1988
2016-04-06,1.008,0.0
2016-04-07,1.008,0.0
2016-04-08,1.008,0.0
2016-04-11,1.009,0.0992
2016-04-12,1.009,0.0
2016-04-13,1.009,0.0
2016-04-14,1.01,0.0991
2016-04-15,1.01,0.0
2016-04-18,1.009,-0.099
2016-04-19,1.009,0.0
2016-04-20,1.007,-0.1982
2016-04-21,1.007,0.0
2016-04-22,1.007,0.0
2016-04-25,1.007,0.0
2016-04-26,1.007,0.0
2016-04-27,1.008,0.0993
2016-04-28,1.008,0.0
2016-04-29,1.008,0.0
2016-05-03,1.009,0.0992
2016-05-04,1.01,0.0991
2016-05-05,1.01,0.0
2016-05-06,1.008,-0.198
2016-05-09,1.007,-0.0992
2016-05-10,1.007,0.0
2016-05-11,1.007,0.0
2016-05-12,1.007,0.0
2016-05-13,1.007,0.0
2016-05-16,1.007,0.0
2016-05-17,1.008,0.0993
2016-05-18,1.007,-0.0992
2016-05-19,1.007,0.0
2016-05-20,1.008,0.0993
2016-05-23,1.009,0.0992
2016-05-24,1.008,-0.0991
2016-05-25,1.008,0.0
2016-05-26,1.008,0.0
2016-05-27,1.009,0.0992
2016-05-30,1.009,0.0
2016-05-31,1.011,0.1982
