净值日期,单位净值,日增长率
2013-03-20,1.0,0.0
2013-03-22,1.0,0.0
2013-03-29,1.0,0.0
2013-04-03,0.998,-0.2
2013-04-12,0.999,0.1002
2013-04-19,1.002,0.3003
2013-04-26,0.994,-0.7984
2013-05-03,0.996,0.2012
2013-05-09,1.0,0.4016
2013-05-10,1.001,0.1
2013-05-13,1.002,0.0999
2013-05-14,0.998,-0.3992
2013-05-15,1.0,0.2004
2013-05-16,1.005,0.5
2013-05-17,1.013,0.796
2013-05-20,1.018,0.4936
2013-05-21,1.015,-0.2947
2013-05-22,1.013,-0.197
2013-05-23,1.011,-0.1974
2013-05-24,1.015,0.3956
2013-05-27,1.017,0.197
2013-05-28,1.026,0.885
2013-05-29,1.024,-0.1949
2013-05-30,1.02,-0.3906
2013-05-31,1.018,-0.1961
2013-06-03,1.018,0.0
2013-06-04,1.011,-0.6876
2013-06-05,1.011,0.0
2013-06-06,1.004,-0.6924
2013-06-07,1.0,-0.3984
2013-06-13,0.986,-1.4
2013-06-14,0.987,0.1014
2013-06-17,0.988,0.1013
2013-06-18,0.989,0.1012
2013-06-19,0.981,-0.8089
2013-06-20,0.956,-2.5484
2013-06-21,0.958,0.2092
2013-06-24,0.931,-2.8184
2013-06-25,0.939,0.8593
2013-06-26,0.945,0.639
2013-06-27,0.947,0.2116
2013-06-28,0.954,0.7392
2013-06-30,0.954,0.0
2013-07-01,0.967,1.3627
2013-07-02,0.97,0.3102
2013-07-03,0.966,-0.4124
2013-07-04,0.969,0.3106
2013-07-05,0.972,0.3096
2013-07-08,0.962,-1.0288
2013-07-09,0.964,0.2079
2013-07-10,0.969,0.5187
2013-07-11,0.976,0.7224
2013-07-12,0.972,-0.4098
2013-07-15,0.975,0.3086
2013-07-16,0.974,-0.1026
2013-07-17,0.969,-0.5133
2013-07-18,0.963,-0.6192
2013-07-19,0.96,-0.3115
2013-07-22,0.96,0.0
2013-07-23,0.965,0.5208
2013-07-24,0.964,-0.1036
2013-07-25,0.962,-0.2075
2013-07-26,0.963,0.104
2013-07-29,0.959,-0.4154
2013-07-30,0.96,0.1043
2013-07-31,0.962,0.2083
2013-08-01,0.972,1.0395
2013-08-02,0.974,0.2058
2013-08-05,0.977,0.308
2013-08-06,0.979,0.2047
2013-08-07,0.978,-0.1021
2013-08-08,0.977,-0.1022
2013-08-09,0.978,0.1024
2013-08-12,0.983,0.5112
2013-08-13,0.984,0.1017
2013-08-14,0.982,-0.2033
2013-08-15,0.979,-0.3055
2013-08-16,0.976,-0.3064
2013-08-19,0.979,0.3074
2013-08-20,0.977,-0.2043
2013-08-21,0.974,-0.3071
2013-08-22,0.973,-0.1027
2013-08-23,0.971,-0.2055
2013-08-26,0.977,0.6179
2013-08-27,0.979,0.2047
2013-08-28,0.979,0.0
2013-08-29,0.979,0.0
2013-08-30,0.981,0.2043
2013-09-02,0.979,-0.2039
2013-09-03,0.986,0.715
2013-09-04,0.987,0.1014
2013-09-05,0.987,0.0
2013-09-06,0.988,0.1013
2013-09-09,1.001,1.3158
2013-09-10,1.01,0.8991
2013-09-11,1.011,0.099
2013-09-12,1.015,0.3956
2013-09-13,1.006,-0.8867
2013-09-16,1.002,-0.3976
2013-09-17,0.996,-0.5988
2013-09-18,1.0,0.4016
2013-09-23,1.002,0.2
2013-09-24,0.998,-0.3992
2013-09-25,0.996,-0.2004
2013-09-26,0.985,-1.1044
2013-09-27,0.984,-0.1015
2013-09-30,0.985,0.1016
2013-10-08,0.995,1.0152
2013-10-09,1.001,0.603
2013-10-10,0.994,-0.6993
2013-10-11,1.0,0.6036
2013-10-14,0.998,-0.2
2013-10-15,0.995,-0.3006
2013-10-16,0.987,-0.804
2013-10-17,0.984,-0.304
2013-10-18,0.985,0.1016
2013-10-21,0.993,0.8122
2013-10-22,0.986,-0.7049
2013-10-23,0.984,-0.2028
2013-10-24,0.976,-0.813
2013-10-25,0.969,-0.7172
2013-10-28,0.964,-0.516
2013-10-29,0.961,-0.3112
2013-10-30,0.974,1.3528
2013-10-31,0.971,-0.308
2013-11-01,0.976,0.5149
2013-11-04,0.974,-0.2049
2013-11-05,0.976,0.2053
2013-11-06,0.97,-0.6148
2013-11-07,0.966,-0.4124
2013-11-08,0.955,-1.1387
2013-11-11,0.955,0.0
2013-11-12,0.961,0.6283
2013-11-13,0.942,-1.9771
2013-11-14,0.947,0.5308
2013-11-15,0.947,0.0
2013-11-18,0.974,2.8511
2013-11-19,0.972,-0.2053
2013-11-20,0.975,0.3086
2013-11-21,0.971,-0.4103
2013-11-22,0.973,0.206
2013-11-25,0.967,-0.6166
2013-11-26,0.96,-0.7239
2013-11-27,0.964,0.4167
2013-11-28,0.972,0.8299
2013-11-29,0.969,-0.3086
2013-12-02,0.963,-0.6192
2013-12-03,0.974,1.1423
2013-12-04,0.986,1.232
2013-12-05,0.983,-0.3043
2013-12-06,0.977,-0.6104
2013-12-09,0.974,-0.3071
2013-12-10,0.974,0.0
2013-12-11,0.96,-1.4374
2013-12-12,0.96,0.0
2013-12-13,0.964,0.4167
2013-12-16,0.953,-1.1411
2013-12-17,0.949,-0.4197
2013-12-18,0.942,-0.7376
2013-12-19,0.924,-1.9108
2013-12-20,0.914,-1.0823
2013-12-23,0.914,0.0
2013-12-24,0.916,0.2188
2013-12-25,0.928,1.31
2013-12-26,0.917,-1.1853
2013-12-27,0.924,0.7634
2013-12-30,0.92,-0.4329
2013-12-31,0.931,1.1957
